Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
small_multitask_mask_45,immunogenicity,LGBM_HPO,Accuracy,0.9310344827586207,0.0,45
small_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-F1,0.8569303635432668,0.003343487734016735,45
small_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-Precision,0.852458733678246,0.004401602384841796,45
small_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-Recall,0.862,0.012124355652982153,45
small_multitask_mask_45,immunogenicity,LGBM_HPO,AUPRC,0.8027110092722843,0.005769991168673909,45
small_multitask_mask_45,link,SVM_HPO,Accuracy,0.9545454545454546,0.013121597027036937,45
small_multitask_mask_45,link,SVM_HPO,Macro-F1,0.8343505435091011,0.044492081615760216,45
small_multitask_mask_45,link,SVM_HPO,Macro-Precision,0.7952524215534464,0.041856829506264515,45
small_multitask_mask_45,link,SVM_HPO,Macro-Recall,0.9386276499484046,0.027703082315294936,45
small_multitask_mask_45,link,LGBM_HPO,Accuracy,0.9671717171717171,0.004373865675678979,45
small_multitask_mask_45,link,LGBM_HPO,Macro-F1,0.877876298100687,0.015574611536035407,45
small_multitask_mask_45,link,LGBM_HPO,Macro-Precision,0.8417593103246488,0.019168953384455244,45
small_multitask_mask_45,link,LGBM_HPO,Macro-Recall,0.9329197121649954,0.00323411791419409,45
medium_multitask_mask_45,domain,SVM_HPO,Accuracy,0.930721799056946,0.00987352744926819,45
medium_multitask_mask_45,domain,SVM_HPO,Macro-F1,0.6555051895103631,0.12427424453598732,45
medium_multitask_mask_45,domain,SVM_HPO,Macro-Precision,0.6952711352645234,0.15537098293786675,45
medium_multitask_mask_45,domain,SVM_HPO,Macro-Recall,0.6585529367648381,0.12616441391451327,45
medium_multitask_mask_45,domain,LGBM_HPO,Accuracy,0.9426913311570547,0.004530285091329998,45
medium_multitask_mask_45,domain,LGBM_HPO,Macro-F1,0.6960554299505356,0.02788350550652413,45
medium_multitask_mask_45,domain,LGBM_HPO,Macro-Precision,0.9367182294387809,0.025636803606432317,45
medium_multitask_mask_45,domain,LGBM_HPO,Macro-Recall,0.6829439376476456,0.015860046788195956,45
medium_multitask_mask_45,kingdom,SVM_HPO,Accuracy,0.9111352919840406,0.010051800116467937,45
medium_multitask_mask_45,kingdom,SVM_HPO,Macro-F1,0.6174391031122776,0.07107808626902339,45
medium_multitask_mask_45,kingdom,SVM_HPO,Macro-Precision,0.6268138180813744,0.09238154259660367,45
medium_multitask_mask_45,kingdom,SVM_HPO,Macro-Recall,0.6608715682520048,0.08637757975027976,45
medium_multitask_mask_45,kingdom,LGBM_HPO,Accuracy,0.9314472252448315,0.0021762785636561532,45
